input_position,distance,source_id,designation,ra,dec,l,b,ecl_lon,ecl_lat,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,a_g_percentile_lower,a_g_percentile_upper,a_g_val,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_observations,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_pseudo_colour,astrometric_pseudo_colour_error,astrometric_sigma5d_max,astrometric_weight_al,bp_g,bp_rp,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,duplicated_source,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,e_bp_min_rp_val,flame_flags,frame_rotator_object_type,g_rp,lum_percentile_lower,lum_percentile_upper,lum_val,matched_observations,mean_varpi_factor_al,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_n_obs,phot_variable_flag,pmra_pmdec_corr,priam_flags,ra_dec_corr,radial_velocity,radial_velocity_error,radius_percentile_lower,radius_percentile_upper,radius_val,random_index,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ref_epoch,rv_nb_transits,rv_template_fe_h,rv_template_logg,rv_template_teff,solution_id,teff_percentile_lower,teff_percentile_upper,teff_val,visibility_periods_used,other_ids
"291.32550000000003,17.03775",1.279696890753744E-4,4322565798082824832,Gaia DR2 4322565798082824832,291.32557057685904,17.037641267426633,51.895266493409174,0.47705162502944587,296.3950241386138,38.542928496856796,1.4478380781615512,-1.7924943174409056,-4.744730691527019,19.228903,21.185606,17.428377,0.28003003682648375,0.29376032047565953,0.37135898982273585,0.5884712184890568,0.7554939466275084,,,,290.19913,1.310387971336689,3.5007220512595376,4.8023334,21,0,188,0,188,31,false,1.3867331706508865,0.08395186892559518,0.720569,0.14648883,1.9567032,3.7572289,-0.01709691,-0.15898046,-0.05448743,false,,,,,0,1.8005257,,,,22,0.16500096,3.898756,0.14854804,-0.10077188,46.37810573087265,18.88394699617713,2.455954,9,2.3577554,383.5172674770457,1.6029032871727402,239.26413,197,1,857.8617971297253,9.380872225267062,91.447975,10,NOT_AVAILABLE,0.40209958,,0.24355668,,,,,,126181297,0.118938096,0.024351927,0.21489577,2015.5,0,,,,1635721458409799680,,,,10,Gaia DR1 4322565798075419648
"291.5347916666667,17.773083333333332",4.98418499549881E-5,4322817483169888512,Gaia DR2 4322817483169888512,291.53478966267124,17.773033528030364,52.63730417662014,0.6505185902633525,296.8233904131971,39.22811324238731,-0.38218736696642586,-2.513114612382123,-5.39808408516584,15.984834,18.265972,14.513128,0.07300142363411445,0.07238534847557294,0.09997915565861427,0.15128921172333018,0.13534817780577518,,,,785.3701,0.6140669914272873,23.60256878575354,16.901981,25,2,218,0,220,31,false,1.183593786571577,0.01914710682466768,0.14679094,1.9649799,2.2811384,3.7528439,-0.10515029,0.10310532,-0.10501299,false,,,,,0,1.4717054,,,,27,0.09738267,-3.8226705,-0.04743915,-0.36407834,682.5999484693087,9.979578885061116,68.39967,26,1.742049,7610.493304323983,14.642307200197882,519.7605,237,0,12575.25238017505,70.66061932157825,177.96692,26,NOT_AVAILABLE,0.20754774,110001,0.110101596,,,,,,416740002,-0.13350278,-0.12743196,0.24429898,2015.5,0,,,,1635721458409799680,3486.53,4228.9,3844.0833,14,
"291.8249166666667,16.090166666666665",2.7165832394098563E-5,4321618083470555264,Gaia DR2 4321618083470555264,291.8249198567863,16.090139674310514,51.28931170981218,-0.3945348021000717,296.7687258051912,37.523025356891544,0.3056459791729335,-3.153608046034009,-4.844253355387817,19.28565,21.89503,17.41776,0.320976752712982,0.33743972133234756,0.42449111683698604,0.7177049047537388,0.7984982749370517,,,,348.5961,1.8330419399343787,6.361805818556181,6.182093,23,1,204,0,205,31,false,1.2763609647932812,0.087661385855524,0.8154925,0.108957045,2.6093788,4.477268,-0.19483706,0.22359884,0.14805801,false,,,,,0,1.8678894,,,,25,0.08846665,0.7200292,0.009698936,-0.016113639,24.12922070051018,5.026194438849018,4.800694,12,2.446294,363.98703639563695,1.325162712126322,274.67346,220,0,866.2901251966825,8.949193655910184,96.80091,25,NOT_AVAILABLE,0.44968176,,0.24351245,,,,,,1488446843,0.10471214,0.17472947,0.35846144,2015.5,0,,,,1635721458409799680,,,,12,Gaia DR1 4321618083470555264
"292.06487500000003,19.55586111111111",1.8586002754892493E-4,4515628288919542784,Gaia DR2 4515628288919542784,292.06504329548557,19.55595803366943,54.44446007466964,1.0580626884980755,297.91705650457067,40.88054745580495,0.24433512712924255,-3.6636289259708943,-5.093621429285257,11.944657,13.10598,10.863853,0.02949869297150875,0.03437918710478312,0.055317588365806865,0.05939366083623955,0.06825138365855446,,,,1279.3076,0.0,0.2398363343949068,18.74383,55,24,456,480,480,31,true,1.3438012699574848,0.007031368309415371,0.04628453,331.61838,1.1613226,2.2421265,0.22601381,-0.35250518,-0.067535356,false,,,,,0,1.0808039,,,,57,-0.07223672,4.416952,-0.34569335,-0.26434845,79097.5888643018,155.9041125402987,507.3477,53,1.4043541,314400.45871762553,179.50814213358217,1751.4552,490,1,362431.97466807987,371.2660631097168,976.2055,53,NOT_AVAILABLE,0.3224914,100002,0.3589908,,,,,,1011410285,0.017519336,0.031051958,-0.63724923,2015.5,0,,,,1635721458409799680,3511.75,4286.875,3545.0,13,Gaia DR1 4515628284578402432
"292.52208333333334,17.766944444444444",2.2062658733988536E-5,4323004979954775552,Gaia DR2 4323004979954775552,292.5221060554587,17.766948750284072,53.08093315791821,-0.17847576142894409,298.0113940943231,39.04130190302403,-1.2024025431724041,-2.202957910125008,-4.445399405769404,19.166895,20.979952,17.344961,0.2821889220509715,0.3113498144737369,0.43048545877020533,0.6017592125541242,0.6735972177765996,,,,469.7768,1.7152388372964837,7.760630356053287,9.53744,25,1,214,0,215,31,false,1.250273756094299,0.08678426813209471,0.61584264,0.11467872,1.813057,3.6349907,-0.26349917,0.24969693,-0.11499614,false,,,,,0,1.8219337,,,,27,0.037357077,-2.7931316,-0.36494946,0.005370524,56.049883165727536,17.972925154183105,3.1185732,6,2.419403,406.05789318114046,1.481149672993473,274.15048,228,1,926.3677878338498,19.03354193250926,48.67028,10,NOT_AVAILABLE,-0.049728073,,0.003892166,,,,,,819317728,0.030589215,-0.115687795,0.1237153,2015.5,0,,,,1635721458409799680,,,,13,Gaia DR1 4323004979954775552
"292.55758333333335,18.533425",1.001859792038968E-4,4323329443281542528,Gaia DR2 4323329443281542528,292.55755521988794,18.533328425066816,53.769457930603586,0.15976603429524477,298.2499238199146,39.785958464381075,0.11162427544323862,-3.0471579896111036,-5.921646654876503,14.280442,16.324055,12.912119,0.03838478451922557,0.047671700098014885,0.07553012096125054,0.08254843835302371,0.09119361060924276,1.366,2.3137,1.629,1476.3795,0.4279474107082046,39.660650548977415,25.146221,37,0,329,0,329,31,false,1.2349340942222558,0.011037463431536209,0.098815545,4.8343267,2.0436125,3.4119358,0.00831924,-0.2428516,-0.04684852,false,0.7417,1.26,0.91,,0,1.3683233,,,,39,-0.013100936,1.4778776,-0.20516935,-0.47814956,4082.565973515898,15.825744034861618,257.9699,36,1.6139054,36573.75501159384,14.892396984848734,2455.8677,346,0,54944.014016294575,128.19917206184977,428.58322,39,NOT_AVAILABLE,0.3995141,100001,0.38532302,,,,,,736749773,-0.07369832,-0.032472678,-0.22021116,2015.5,0,,,,1635721458409799680,3668.075,4492.67,4116.3447,13,Gaia DR1 4323329438962779520
"292.66183333333333,18.652722222222224",2.7126090555286974E-5,4323332329499518848,Gaia DR2 4323332329499518848,292.66181344416805,18.652702710419902,53.92162186862269,0.13041912596884114,298.40699008616207,39.883262302431895,0.19287297411120785,-3.1462712380475297,-5.9607695605909266,12.441411,14.705451,11.026386,0.04697396434422463,0.05209858238087075,0.07587790713848121,0.09705519315772579,0.10170556554567169,0.7024,1.6526,0.7262,4211.7534,0.2787410935205794,40.95837365530979,49.661434,54,9,468,477,477,31,true,1.2413229695508674,0.015110216070106939,0.06808683,11.042208,2.26404,3.6790648,0.1948687,-0.19299208,-0.08806058,true,0.458,0.9381,0.461,,0,1.4150248,,,,56,0.029048918,2.5418859,-0.25221905,-0.33765265,18129.038459236668,72.82396155768777,248.94331,49,1.6594248,198967.2965024993,108.26558394827256,1837.7705,490,1,312042.2219201675,684.3116892801391,455.9943,53,NOT_AVAILABLE,0.44966662,100002,0.46440598,,,,,,23979196,0.08448376,-0.025937287,-0.4555945,2015.5,0,,,,1635721458409799680,3281.0,3675.135,3429.42,13,
"293.4334166666667,19.37986111111111",6.653255904375863E-5,1825418588978011648,Gaia DR2 1825418588978011648,293.4333544914338,19.37982970277921,54.910426445425536,-0.15775832252587174,299.5353948785726,40.446481585656656,0.09186106829895015,-3.1720490334660267,-6.335374242051268,13.326,14.801413,12.114214,0.022243308535767867,0.024271566650343534,0.036344364797368245,0.045878001779611356,0.04823820453828522,,,,959.7811,0.24951340862415144,19.173743911830535,14.513837,46,3,401,0,404,31,false,1.3051217273202766,0.005584269012636386,0.055285763,13.919853,1.4754124,2.6871986,-0.07047249,-0.1539178,0.044384748,false,,,,,0,1.2117863,,,,48,-0.0393429,2.527519,-0.21483073,-0.24960217,16595.5022321739,46.31746605097459,358.299,47,1.4889605,88094.01205062571,20.440728419089822,4309.7295,418,0,114573.00663530712,112.99547250626351,1013.96106,46,NOT_AVAILABLE,0.2695892,100001,0.28612578,,,,,,1647289579,-0.08390496,0.054575596,-0.40184277,2015.5,0,,,,1635721458409799680,3229.0,4064.095,3777.225,15,Gaia DR1 1825418584644352512
"294.9841666666667,26.578333333333333",1.1730619501223405E-4,2022054350800575488,Gaia DR2 2022054350800575488,294.98414106496085,26.57844838335557,61.89087277193709,2.111224940996504,303.72883408799686,47.134673138869886,0.06248157713211536,-2.1945192509487135,-4.323401869831249,12.420511,12.947896,11.735553,0.015202516666117901,0.02288715062004425,0.025264607957477325,0.03457139242577408,0.04618413704818252,,,,317.44214,0.0,0.0,-1.9692967,43,5,374,379,379,31,false,1.5349683450384086,0.004915423726068163,0.035420693,296.92865,0.52738476,1.2123432,-0.004561358,-0.3590159,-0.037691884,false,,,,,0,0.68495846,,,,45,0.05030433,2.473087,0.0050497116,-0.17799316,91494.86325215493,146.87655916673222,622.93713,41,1.251662,202834.49195490082,60.20611824060948,3369.0012,384,0,162385.37660028966,148.292297704605,1095.0358,40,NOT_AVAILABLE,-0.045570932,100001,-0.12378021,,,,,,838129289,0.12106655,-0.011749563,-0.15400212,2015.5,0,,,,1635721458409799680,4778.6523,4948.785,4879.0,17,Gaia DR1 2022054350800575488
"296.56641666666667,28.27197222222222",3.581540544028367E-5,2028294667765054464,Gaia DR2 2028294667765054464,296.56639787220587,28.271940461248395,64.05942744359872,1.7334190501924884,306.3969784563527,48.40958254032939,0.29221772785314504,-3.247869159113043,-5.702472092515965,9.995179,10.204476,9.634339,0.016334467421711213,0.02322075380224678,0.02607458655421099,0.036956567495637346,0.04882119525789467,0.9917,1.5081,1.3305,664.6421,0.0,1.5633796810337005E-15,10.325327,38,6,330,336,336,31,false,1.661987456155346,0.005754467463336161,0.03670214,280.1024,0.20929718,0.570137,-0.007717936,-0.31255645,-0.03048708,true,0.5043,0.8234,0.6867,200111,0,0.36083984,733.23236,992.57025,862.9013,39,0.11092353,11.206994,0.06489716,-0.15473676,1144892.183747024,7164.507291160936,159.80055,37,1.1985912,1893539.8983445242,4144.346576288845,456.8971,343,0,1124688.2151686181,8793.443229737775,127.90078,36,NOT_AVAILABLE,-0.01652615,100001,-0.08319211,,,17.98104,20.302002,19.337729,241902316,0.07699951,-0.00961252,-0.14264813,2015.5,0,,,,1635721458409799680,6943.0,7377.5,7114.0,17,Gaia DR1 2028294663406184576
"297.0760416666667,30.447805555555554",1.4042471627329672E-4,2032145466709678464,Gaia DR2 2032145466709678464,297.0760870871301,30.44794041053446,66.16493235871009,2.4440942401628285,307.97563177628894,50.37862670973443,0.13575577906396755,-3.41758573037227,-5.491181176755923,12.71,13.183711,12.048502,0.018634543223064726,0.02537052954706701,0.02907347912210609,0.04275247106907882,0.04579991907751184,,,,362.3296,0.0,0.0,3.783197,31,3,271,265,274,31,true,1.5431671947540435,0.0057793659171935545,0.033016782,216.80305,0.473711,1.1352091,0.26856783,-0.121467456,-0.121240616,false,,,,,0,0.66149807,,,,34,0.034811515,4.6694026,0.01067055,-0.22054422,73632.69637803434,399.38762411167966,184.364,32,1.257408,155362.5707802083,273.7122481231966,567.6128,282,0,121721.44724163695,589.3777849030346,206.52534,32,NOT_AVAILABLE,0.009649203,100001,-0.10555813,,,,,,1530106916,-0.09653619,-0.04636043,-0.009429738,2015.5,0,,,,1635721458409799680,4866.7,5645.846,4939.425,16,Gaia DR1 2032145428002244352
"297.1341666666667,18.201027777777778",2.831381470196652E-5,1821509378448652416,Gaia DR2 1821509378448652416,297.1341520262627,18.201003115202926,55.6152617357677,-3.786460185406579,303.628270504495,38.52552945943636,0.31287149166653305,-0.3412218056882001,-5.34042464853977,10.350278,10.403076,10.194669,0.0295863533317337,0.030264554718490315,0.041667277356722106,0.061517582224633896,0.06157988792757245,0.6094,1.0721,0.92,732.8461,0.08777492914025814,3.1193129037045537,14.316312,32,18,260,278,278,31,false,1.755828959541696,0.008014500981103907,0.04504292,82.65382,0.05279827,0.2084074,0.06450107,-0.24809417,0.01260412,true,0.342,0.5411,0.479,,0,0.15560913,,,,33,0.0046004583,7.5088058,-0.007584532,-0.23316713,953509.005095871,1764.3320841640204,540.4362,32,1.1900376,1365321.754038655,770.8554581500831,1771.1774,281,0,671275.222664413,1251.1665240365155,536.5195,32,NOT_AVAILABLE,0.3021189,100001,0.29730108,,,,,,989110180,0.16120562,0.023987986,-0.3549312,2015.5,0,,,,1635721458409799680,9037.5,9481.5,9233.0,15,Gaia DR1 1821509374129226240
"299.8028333333333,31.452694444444443",3.8690069862285485E-4,2030934212864924032,Gaia DR2 2030934212864924032,299.8024546199515,31.452481564176693,68.22976961058427,0.9554612068755869,311.9562625859304,50.641059418642214,-0.5029492252259558,-3.912214783821862,-5.022689770604522,11.228897,12.344075,10.176376,0.07552645744093173,0.11169170500006764,0.11712116785946355,0.17130979377654082,0.2034563204941922,,,,6055.1816,0.5238209552686752,103.86197436125208,63.52311,30,3,259,262,262,31,false,1.4070673123404136,0.02592468081879144,0.110478364,3.227618,1.1151781,2.1676989,0.16983968,-0.39505368,-0.13594267,false,,,,,0,1.0525208,,,,32,0.03513714,-4.2942643,0.02163266,-0.27990055,159560.36989356935,371.50935892827545,429.4922,31,1.385635,607837.4519595482,744.6669989270893,816.254,279,1,682680.4985061348,1351.0703222039915,505.28864,32,NOT_AVAILABLE,0.05277016,110002,0.044465885,,,,,,305905112,0.12519428,-0.068206385,-0.16917534,2015.5,0,,,,1635721458409799680,3481.0,3882.635,3553.6667,16,Gaia DR1 2030934212864924032
"300.0796666666667,33.26419444444444",2.1476363491934105E-5,2034210349533480192,Gaia DR2 2034210349533480192,300.0796619362384,33.264173335455865,69.89489590512412,1.7077513745441018,313.2395895215814,52.28362942146361,0.08391382374304497,-2.877625771981114,-4.82849041465027,11.520342,12.223627,10.689074,0.019052116168671893,0.022534172019966096,0.026565716704061763,0.04308866132480729,0.04529238608554563,,,,347.82834,0.0,0.0,3.3889363,31,6,268,274,274,31,false,1.4723101646274042,0.006822736676135129,0.03392104,385.14636,0.7032852,1.5345535,0.2052633,-0.25129262,-0.01639423,false,,,,,0,0.8312683,,,,34,0.0443452,3.1587262,-0.10733551,-0.11459305,178280.78604189827,372.0370624246135,479.2017,33,1.2996857,464739.2914397131,381.62781009638763,1217.7815,282,0,425734.250178507,962.9418399258489,442.11835,32,NOT_AVAILABLE,-0.049079444,100001,-0.021805825,,,,,,1441556361,0.12389735,-0.0047526085,-0.21750946,2015.5,0,,,,1635721458409799680,4302.75,4637.0,4419.0,17,Gaia DR1 2034210345198830720
"300.415625,32.57169444444445",9.840280537402994E-5,2034096172116995712,Gaia DR2 2034096172116995712,300.41553049362625,32.57163664982948,69.45511454501685,1.1029305611835194,313.30719036797524,51.53706477466439,0.20312133734018412,-3.799009180122017,-6.700045359555067,12.1239395,12.762916,11.335338,0.019508927025449457,0.024518666638791767,0.027035615008021492,0.04425689997900582,0.04657396726579751,0.0395,0.7715,0.1907,277.75922,0.0,0.0,0.7475475,31,0,266,266,266,31,true,1.4961180095749622,0.0059165315161390465,0.035931624,345.47208,0.6389761,1.427578,0.22253224,-0.4555116,-0.06502774,false,0.0219,0.4041,0.0975,200111,0,0.7886019,261.2859,409.74463,335.51526,32,0.015318607,7.513102,-0.09693291,-0.22700623,108489.7832776558,157.67055151624047,688.0789,32,1.2877928,266544.89888983645,58.351223644037994,4567.94,275,0,234764.81854017344,215.1644263085086,1091.095,30,NOT_AVAILABLE,-0.0894735,100001,-0.051922936,,,29.423103,31.712385,30.932028,703244623,0.05862901,-0.021316262,-0.23194535,2015.5,0,,,,1635721458409799680,4386.72,4554.1797,4441.71,17,Gaia DR1 2034096167808538624
"301.488875,35.78838888888889",5.28605240405834E-5,2059076148587289728,Gaia DR2 2059076148587289728,301.4888350580848,35.788347122119596,72.65158206438272,2.0651012664273183,316.5036146561191,54.26147049353086,0.5116213029208604,-3.048479880111305,-6.716391782575776,6.732537,6.830279,6.568604,0.023460362261131414,0.030853798037729984,0.03280629811331658,0.05126850079066379,0.06412459154987393,0.2029,0.6694,0.3867,765.3442,0.05468913392294785,1.150806128903589,15.399503,29,5,249,254,254,31,false,1.7401512893831343,0.006960629906963401,0.04563601,106.266624,0.09774208,0.26167488,0.20652097,-0.3732519,-0.11912292,false,0.081,0.3511,0.191,,0,0.1639328,,,,39,0.02956275,15.595216,-0.10156091,-0.20525606,2.5612016419008218E7,47124.63486917934,543.4953,30,1.165502,3.822359859190622E7,17974.53778342822,2126.5415,289,1,1.8937662374047305E7,35744.778563553344,529.8022,29,NOT_AVAILABLE,-0.17891607,100002,-0.096156664,,,,,,771444192,-0.04291007,-0.09474143,-0.17324196,2015.5,0,,,,1635721458409799680,8025.0,8543.5,8263.75,16,Gaia DR1 2059076144260834560
